entidad,grupo,nombre,tipo,status,pais_codigo,estado_cve,municipio_cve,codigo_postal,colonia,nivel,capa_nivel,unidad,tipo_nombre,descripcion_desarrollo,descripcion_capa,descripcion_unidad,descripcion,altura,precio,area_m2,poligono,metadata,linea_nombre,familia_nombre,modelo_nombre,height,min_height,levels,metadata_color,metadata_unidad_plantas,metadata_unidad_estacionamiento,metadata_unidad_sala/comedor,metadata_unidad_cocina,metadata_unidad_patio_de_servicio,metadata_unidad_área_de_jardín,metadata_unidad_habitaciones,metadata_unidad_baños,metadata_unidad_m2_de_construcción,metadata_unidad_m2_de_terreno,metadata_unidad_tinaco,metadata_unidad_cisterna,metadata_unidad_construcción_de_ladrillo_rojo_recocido,metadata_unidad_construcción_de_block_de_concreto,metadata_unidad_muro_independiente,metadata_unidad_terraza,metadata_unidad_smart_house_kit,metadata_unidad_roof_garden,metadata_unidad_vestidor_recamara_principal
unidad,GT-SanAntonio,Lote 47,,disponible,MX,1,1,20343,San Gerardo,0,0,47,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,3.5,1200000,129,"{""coordinates"":[[[[-102.29123551867289,21.803350293886783,0.0],[-102.29108322757091,21.80339927599424,0.0],[-102.29110910164883,21.803479721529285,0.0],[-102.29128826765117,21.803422095520506,0.0],[-102.29127103747454,21.803368524885816,0.0],[-102.29127088252449,21.803368057170626,0.0],[-102.29127071943529,21.803367592230938,0.0],[-102.2912705482566,21.803367130208372,0.0],[-102.29127036904057,21.803366671243634,0.0],[-102.29127018184182,21.80336621547656,0.0],[-102.29126998671732,21.80336576304598,0.0],[-102.29126978372655,21.80336531408968,0.0],[-102.29126957293131,21.803364868744428,0.0],[-102.29126935439588,21.803364427145915,0.0],[-102.29126912818674,21.803363989428618,0.0],[-102.2912688943728,21.803363555725884,0.0],[-102.29126865302536,21.80336312616982,0.0],[-102.29126840421787,21.80336270089127,0.0],[-102.29126814802618,21.803362280019797,0.0],[-102.29126788452822,21.803361863683563,0.0],[-102.29126761380441,21.803361452009433,0.0],[-102.29126733593705,21.80336104512276,0.0],[-102.2912670510109,21.803360643147514,0.0],[-102.29126675911273,21.803360246206157,0.0],[-102.29126646033137,21.80335985441958,0.0],[-102.29126615475793,21.803359467907118,0.0],[-102.29126584248547,21.80335908678652,0.0],[-102.29126552360908,21.80335871117387,0.0],[-102.29126519822594,21.80335834118359,0.0],[-102.29126486643513,21.803357976928385,0.0],[-102.29126452833772,21.803357618519204,0.0],[-102.29126418403668,21.803357266065237,0.0],[-102.29126383363692,21.803356919673792,0.0],[-102.29126347724515,21.803356579450465,0.0],[-102.29126311497,21.80335624549883,0.0],[-102.2912627469217,21.803355917920626,0.0],[-102.29126237321245,21.803355596815667,0.0],[-102.29126199395607,21.803355282281697,0.0],[-102.29126160926808,21.803354974414603,0.0],[-102.29126121926566,21.80335467330813,0.0],[-102.29126082406758,21.803354379053992,0.0],[-102.29126042379428,21.803354091741827,0.0],[-102.29126001856766,21.80335381145915,0.0],[-102.29125960851113,21.80335353829134,0.0],[-102.29125919374961,21.80335327232161,0.0],[-102.29125877440946,21.803353013630968,0.0],[-102.29125835061842,21.80335276229823,0.0],[-102.29125792250552,21.80335251839993,0.0],[-102.29125749020125,21.80335228201039,0.0],[-102.29125705383726,21.803352053201618,0.0],[-102.29125661354644,21.803351832043276,0.0],[-102.29125616946295,21.803351618602765,0.0],[-102.29125572172204,21.80335141294506,0.0],[-102.29125527046008,21.80335121513286,0.0],[-102.29125481581461,21.803351025226398,0.0],[-102.291254357924,21.803350843283493,0.0],[-102.2912538969278,21.803350669359624,0.0],[-102.29125343296646,21.803350503507716,0.0],[-102.29125296618122,21.80335034577831,0.0],[-102.29125249671434,21.80335019621946,0.0],[-102.29125202470881,21.80335005487669,0.0],[-102.29125155030837,21.80334992179312,0.0],[-102.29125107365756,21.80334979700924,0.0],[-102.29125059490161,21.803349680563052,0.0],[-102.29125011418625,21.803349572490035,0.0],[-102.29124963165802,21.803349472823147,0.0],[-102.29124914746383,21.8033493815927,0.0],[-102.29124866175117,21.803349298826504,0.0],[-102.29124817466807,21.803349224549773,0.0],[-102.29124768636281,21.80334915878512,0.0],[-102.29124719698417,21.803349101552573,0.0],[-102.29124670668122,21.8033490528696,0.0],[-102.29124621560334,21.803349012751003,0.0],[-102.29124572390006,21.803348981209005,0.0],[-102.2912452317212,21.803348958253206,0.0],[-102.29124473921662,21.803348943890622,0.0],[-102.29124424653646,21.803348938125616,0.0],[-102.29124375383071,21.803348940959953,0.0],[-102.29124326124942,21.803348952392735,0.0],[-102.29124276894274,21.803348972420515,0.0],[-102.29124227706056,21.803349001037194,0.0],[-102.2912417857527,21.803349038234014,0.0],[-102.29124129516886,21.803349083999688,0.0],[-102.29124080545846,21.803349138320264,0.0],[-102.29124031677065,21.803349201179188,0.0],[-102.29123982925431,21.803349272557323,0.0],[-102.29123934305797,21.803349352432914,0.0],[-102.29123885832968,21.803349440781638,0.0],[-102.29123837521713,21.803349537576572,0.0],[-102.29123789386743,21.803349642788266,0.0],[-102.29123741442729,21.803349756384623,0.0],[-102.29123693704268,21.803349878331048,0.0],[-102.29123646185901,21.803350008590442,0.0],[-102.29123598902108,21.803350147123094,0.0],[-102.29123551867289,21.803350293886783,0.0]]]],""type"":""MultiPolygon""}",{},Venta,Residencial,Burgos Superior,3.5,,1,,1,1,si,si,si,si,3,1,,varia,si,si,si,,,si,,,
unidad,GT-SanAntonio,Lote 48,,disponible,MX,1,1,20343,San Gerardo,0,0,48,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,3.5,1200000,129,"{""coordinates"":[[[-102.29131617119282,21.80412545326749,0.0],[-102.29133345899544,21.804179203068195,0.0],[-102.29151262499776,21.804121577059405,0.0],[-102.29149533719516,21.80406782725871,0.0],[-102.29131617119282,21.80412545326749,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Marquez 3r,3.5,,1,,1,1,si,si,si,si,3,1,,,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 49,,disponible,MX,1,1,20343,San Gerardo,0,0,49,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,3.5,1200000,129,"{""coordinates"":[[[-102.29129849930253,21.80407102384539,0.0],[-102.29131578710516,21.804124773646095,0.0],[-102.29149495310747,21.804067147637305,0.0],[-102.29147766530487,21.80401339783661,0.0],[-102.29129849930253,21.80407102384539,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Celebra,3.5,,1,,1,1,si,si,si,si,3,1,,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 50,,disponible,MX,1,1,20343,San Gerardo,0,0,50,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29128094522487,21.804016947861097,0.0],[-102.2912982330275,21.804070697661803,0.0],[-102.29147739902982,21.804013071653014,0.0],[-102.29146011122721,21.803959321852318,0.0],[-102.29128094522487,21.804016947861097,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Terrace,6.5,,2,,2,2,si,si,si,si,3,2,86.41,varia,si,si,si,,,si,,,
unidad,GT-SanAntonio,Lote 51,,disponible,MX,1,1,20343,San Gerardo,0,0,51,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29126362677239,21.803962518438997,0.0],[-102.29128091457503,21.804016268239703,0.0],[-102.29146008057734,21.803958642230914,0.0],[-102.29144279277473,21.803904892430218,0.0],[-102.29126362677239,21.803962518438997,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Confort de Luxe,6.5,,2,,2,2,si,si,si,si,3,1.5,118,120,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 52,,disponible,MX,1,1,20343,San Gerardo,0,0,52,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29124589597579,21.8039080890169,0.0],[-102.29126318377843,21.803961838817607,0.0],[-102.29144234978075,21.803904212808817,0.0],[-102.29142506197813,21.80385046300812,0.0],[-102.29124589597579,21.8039080890169,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier Gold,6.5,,2,,2,2,si,si,si,si,3,2.5,121.72,120,si,si,si,,si,,,,si
unidad,GT-SanAntonio,Lote 53,,disponible,MX,1,1,20343,San Gerardo,0,0,53,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29122816517923,21.803853659594804,0.0],[-102.29124545298187,21.80390740939551,0.0],[-102.29142461898418,21.80384978338672,0.0],[-102.29140733118157,21.803796033586025,0.0],[-102.29122816517923,21.803853659594804,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Royal Roof Garden,6.5,,3,,3,2,si,si,si,si,3,2.5,105.16,120,si,si,si,,si,,,si,
unidad,GT-SanAntonio,Lote 54,,disponible,MX,1,1,20343,San Gerardo,0,0,54,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29121125907085,21.80380005486092,0.0],[-102.29122854687348,21.803853804661625,0.0],[-102.29140771287578,21.803796178652835,0.0],[-102.29139042507319,21.80374242885214,0.0],[-102.29121125907085,21.80380005486092,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Flex Plus,6.5,,2,,2,2,si,si,si,si,3,2.5,81.62,varia,si,si,si,,,si,,,
unidad,GT-SanAntonio,Lote 55,,disponible,MX,1,1,20343,San Gerardo,0,0,55,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29119337364521,21.80374567698185,0.0],[-102.29121066144785,21.803799426782557,0.0],[-102.29138982745016,21.803741800773768,0.0],[-102.29137253964755,21.803688050973072,0.0],[-102.29119337364521,21.80374567698185,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Terrace,6.5,,2,,2,2,si,si,si,si,3,2,86.41,varia,si,si,si,,,si,,,
unidad,GT-SanAntonio,Lote 56,,disponible,MX,1,1,20343,San Gerardo,0,0,56,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29117569439164,21.803691556817835,0.0],[-102.29119298219427,21.80374530661854,0.0],[-102.29137214819657,21.80368768060975,0.0],[-102.29135486039398,21.803633930809056,0.0],[-102.29117569439164,21.803691556817835,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Confort,6.5,,2,,2,2,si,si,si,si,3,1.5,98.93,varia,si,si,si,,,,si,,
unidad,GT-SanAntonio,Lote 57,,disponible,MX,1,1,20343,San Gerardo,0,0,57,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29115819553857,21.8036377974549,0.0],[-102.29117548334123,21.803691547255607,0.0],[-102.29135464934353,21.803633921246817,0.0],[-102.29133736154094,21.80358017144612,0.0],[-102.29115819553857,21.8036377974549,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Premier,6.5,,2,,2,2,si,si,si,si,3,2.5,118.8,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 58,,disponible,MX,1,1,20343,San Gerardo,0,0,58,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29114101238653,21.80358448909334,0.0],[-102.29115830018917,21.803638238894045,0.0],[-102.29133746619148,21.803580612885256,0.0],[-102.29132017838887,21.80352686308456,0.0],[-102.29114101238653,21.80358448909334,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Confort,6.5,,2,,2,2,si,si,si,si,3,1.5,98.93,varia,si,si,si,,,,,,
unidad,GT-SanAntonio,Lote 59,,disponible,MX,1,1,20343,San Gerardo,0,0,59,casa,,,"Casa de 2 plantas con cochera, 180 m² de const.",,6.5,1200000,129,"{""coordinates"":[[[-102.29112612934142,21.80353036892933,0.0],[-102.29114341714406,21.803584118730036,0.0],[-102.29132258314637,21.803526492721247,0.0],[-102.29130529534376,21.80347274292055,0.0],[-102.29112612934142,21.80353036892933,0.0]]],""type"":""Polygon""}",{},Venta,Residencial,Habita,6.5,,2,,2,2,si,si,si,si,3,2.5,110.37,varia,si,si,si,,si,,,,
